2015-06-30,2189.0
2015-07-01,2208.0
2015-07-02,2069.0
2015-07-03,2135.0
2015-07-04,2393.0
2015-07-05,2221.0
2015-07-06,2088.0
2015-07-07,2131.0
2015-07-08,2003.0
2015-07-09,2133.0
2015-07-10,2249.0
2015-07-11,2316.0
2015-07-12,2199.0
2015-07-13,2128.0
2015-07-14,2037.0
2015-07-15,2119.0
2015-07-16,2113.0
2015-07-17,2188.0
2015-07-18,2321.0
2015-07-19,2308.0
2015-07-20,2194.0
2015-07-21,2106.0
2015-07-22,2029.0
2015-07-23,1976.0
2015-07-24,2016.0
2015-07-25,2229.0
2015-07-26,2180.0
2015-07-27,2026.0
2015-07-28,1980.0
2015-07-29,2020.0
2015-07-30,2061.0
2015-07-31,2159.0
2015-08-01,2149.0
2015-08-02,2349.0
2015-08-03,2213.0
2015-08-04,2000.0
2015-08-05,1925.0
2015-08-06,2134.0
2015-08-07,2217.0
2015-08-08,2380.0
2015-08-09,2286.0
2015-08-10,2164.0
2015-08-11,2058.0
2015-08-12,2135.0
2015-08-13,1960.0
2015-08-14,2013.0
2015-08-15,2166.0
2015-08-16,2205.0
2015-08-17,2076.0
2015-08-18,2019.0
2015-08-19,1989.0
2015-08-20,2050.0
2015-08-21,2270.0
2015-08-22,2634.0
2015-08-23,2342.0
2015-08-24,2135.0
2015-08-25,1974.0
2015-08-26,2023.0
2015-08-27,1950.0
2015-08-28,2210.0
2015-08-29,2214.0
2015-08-30,2174.0
2015-08-31,2104.0
2015-09-01,2108.0
2015-09-02,1942.0
2015-09-03,1917.0
2015-09-04,1962.0
2015-09-05,2129.0
2015-09-06,2160.0
2015-09-07,2128.0
2015-09-08,1997.0
2015-09-09,2028.0
2015-09-10,2118.0
2015-09-11,2159.0
2015-09-12,2310.0
2015-09-13,2209.0
2015-09-14,2127.0
2015-09-15,2110.0
2015-09-16,2081.0
2015-09-17,2129.0
2015-09-18,2186.0
2015-09-19,2316.0
2015-09-20,2197.0
2015-09-21,2018.0
2015-09-22,2041.0
2015-09-23,2100.0
2015-09-24,2073.0
2015-09-25,2134.0
2015-09-26,2279.0
2015-09-27,2294.0
2015-09-28,2151.0
2015-09-29,2105.0
2015-09-30,2154.0
2015-10-01,2106.0
2015-10-02,2117.0
2015-10-03,2225.0
2015-10-04,2278.0
2015-10-05,2177.0
2015-10-06,2133.0
2015-10-07,2074.0
2015-10-08,2063.0
2015-10-09,2148.0
2015-10-10,2301.0
2015-10-11,2325.0
2015-10-12,2184.0
2015-10-13,2026.0
2015-10-14,2021.0
2015-10-15,2106.0
2015-10-16,2128.0
2015-10-17,2281.0
2015-10-18,2241.0
2015-10-19,2196.0
2015-10-20,1989.0
2015-10-21,2051.0
2015-10-22,2124.0
2015-10-23,2188.0
2015-10-24,2321.0
2015-10-25,2231.0
2015-10-26,2148.0
2015-10-27,2007.0
2015-10-28,2040.0
2015-10-29,2042.0
2015-10-30,2115.0
2015-10-31,2350.0
2015-11-01,2458.0
2015-11-02,2141.0
2015-11-03,2036.0
2015-11-04,2078.0
2015-11-05,2106.0
2015-11-06,2141.0
2015-11-07,2272.0
2015-11-08,2180.0
2015-11-09,2081.0
2015-11-10,2025.0
2015-11-11,2103.0
2015-11-12,2091.0
2015-11-13,2140.0
2015-11-14,2318.0
2015-11-15,2340.0
2015-11-16,2158.0
2015-11-17,2086.0
2015-11-18,2093.0
2015-11-19,2072.0
2015-11-20,2194.0
2015-11-21,2298.0
2015-11-22,2320.0
2015-11-23,2221.0
2015-11-24,2176.0
2015-11-25,2237.0
2015-11-26,2207.0
2015-11-27,2231.0
2015-11-28,2338.0
2015-11-29,2244.0
2015-11-30,2277.0
2015-12-01,2193.0
2015-12-02,2145.0
2015-12-03,2140.0
2015-12-04,2193.0
2015-12-05,2459.0
2015-12-06,2425.0
2015-12-07,2358.0
2015-12-08,2203.0
2015-12-09,2093.0
2015-12-10,2178.0
